VOL_MEAN,PET_MEAN,PET_KLASSE,LEITBAHN,BEWERTUNG,SHAPE.AREA,SHAPE.LEN
2279.25,31.38,geringe Qualität,1,sehr hoch,9857.25689052,540.859252269461
2654.38,20.62,hohe Qualität,1,sehr hoch,47913.80728056,2424.57967731774
1478.12,19.56,hohe Qualität,0,hoch,31874.9735728,832.358019225667
1543,31.51,geringe Qualität,0,hoch,43.4252992,167.00342218571
2507.82,28.85,mässige Qualität,1,sehr hoch,3255.77264934,268.144420449959
1893,32.46,geringe Qualität,0,hoch,74.87211342,42.886994299366
1627.35,32.72,geringe Qualität,0,hoch,1171.00336132,167.639680083311
2465.95,24.24,mässige Qualität,1,sehr hoch,3202.7781545,251.598930258756
1627.94,35.03,sehr geringe Qualität,0,hoch,533.73233648,101.579124662888
2289.43,24.61,mässige Qualität,0,hoch,2772.50240818,297.058181612046
2329.34,19.62,hohe Qualität,0,hoch,10604.82886402,530.80582978802
1442.38,19.24,hohe Qualität,0,hoch,83.0618479,42.3109674970368
1418.3,23.32,mässige Qualität,0,hoch,830.96199424,260.053182573391
788.67,21.11,hohe Qualität,0,mittel,9649.03436936,521.257494236056
754.71,24.43,mässige Qualität,0,gering,2206.24960514,596.758683491029
700.19,20.37,hohe Qualität,0,mittel,11982.59808776,576.083359798961
1204.84,25.15,mässige Qualität,0,hoch,89198.34089946,2115.82927916548
1065.68,18.84,hohe Qualität,0,mittel,5324.98423216,328.206780139767
543.34,19.82,hohe Qualität,0,mittel,448.8941929,417.951688866236
526.93,19.13,hohe Qualität,0,mittel,11310.54852688,542.741381095377
445.56,18.53,hohe Qualität,0,mittel,17956.03293346,619.847604636475
577.44,24.06,mässige Qualität,0,gering,2948.6435052,256.265805755678
741.87,29.84,geringe Qualität,0,gering,392.25256698,207.24264604635
518.74,29.2,geringe Qualität,0,gering,5121.07372414,957.404361157085
675.43,31.99,geringe Qualität,0,gering,465.4565904,307.024075947109
363.81,31.62,geringe Qualität,0,gering,1253.5809334,176.77796674372
765.25,19.44,hohe Qualität,0,mittel,60.47097746,30.5059047258445
455.87,38.38,sehr geringe Qualität,0,gering,102.60268354,63.3703996744235
606.62,20.63,hohe Qualität,0,mittel,1057.89082596,365.65474047919
495.5,35.29,sehr geringe Qualität,0,gering,195.7527334,101.895563416089
600.19,34.21,geringe Qualität,0,gering,370.6472093,136.472288359071
437.67,20.4,hohe Qualität,0,mittel,26704.54085852,1268.52208067037
751.7,31.7,geringe Qualität,0,gering,63.153511,115.56583810651
713.18,27.14,mässige Qualität,0,gering,21757.51179822,963.646185270746
843.75,25.58,mässige Qualität,0,gering,310.96163058,470.07457597576
1118.46,19.62,hohe Qualität,0,mittel,32288.54029594,1411.30618225418
726.02,20.47,hohe Qualität,0,mittel,24293.87471202,1086.45886671432
1601.86,19.7,hohe Qualität,0,hoch,190051.01442214,4228.21382949397
511.25,18.84,hohe Qualität,0,mittel,54.12616096,301.751398032305
563.92,25.8,mässige Qualität,0,gering,851.33805162,119.292317648525
539.25,31.86,geringe Qualität,0,gering,67.841913,35.1847032447593
532.45,23.88,mässige Qualität,0,gering,601.46209612,115.676892947078
502,28.08,mässige Qualität,0,gering,28.8648522,22.2832956124215
542.02,31.63,geringe Qualität,0,gering,245.95538032,195.633107370727
0,28.65,mässige Qualität,0,gering,30.8915158,40.9248690233896
556,21.49,hohe Qualität,0,gering,113.16575938,69.8600098852598
557.97,26.19,mässige Qualität,0,gering,267.5432623,113.173316571029
598.5,28.59,mässige Qualität,0,gering,89.6405409,41.2035741784586
242.5,30.04,geringe Qualität,0,gering,287.9288922,71.2984767604068
550.61,35.33,sehr geringe Qualität,0,gering,152.6916433,70.3860154363679
644.73,25.67,mässige Qualität,0,gering,4575.52066544,373.910424002812
705.06,27.07,mässige Qualität,0,hoch,3019.6167699,329.494140471117
742.5,32.96,geringe Qualität,0,hoch,10.013835,15.5101470806271
661.89,21.74,hohe Qualität,0,hoch,1339.51996306,267.445111458627
454.37,29.69,geringe Qualität,0,gering,2551.1166524,242.413475141152
822.65,19.48,hohe Qualität,0,hoch,717.62991858,124.779205264583
548.09,37.95,sehr geringe Qualität,0,gering,299.54557402,114.159757153855
566.7,33.83,geringe Qualität,0,gering,902.69079938,195.939257134853
665,31.02,geringe Qualität,0,mittel,51.8347027,153.294103865844
1384.36,31.26,geringe Qualität,0,hoch,16940.96651432,851.2573584248
1588.13,30.32,geringe Qualität,0,hoch,44417.0473258,1055.6391490236
1386.73,19.58,hohe Qualität,0,hoch,29283.26270044,1234.98703187083
1705.79,19.54,hohe Qualität,0,hoch,24067.52794734,1004.30522172741
1686.4,29.8,geringe Qualität,0,hoch,521.04678396,125.745829314125
1415.84,30.37,geringe Qualität,0,hoch,411.37783482,88.3301314107556
1372.04,35.97,sehr geringe Qualität,0,hoch,166.2366985,56.2892935606709
1260.17,30.75,geringe Qualität,0,hoch,729.093099,246.535773322427
1765.58,26.83,mässige Qualität,0,hoch,1340.4538974,207.272497312308
1745.34,26.32,mässige Qualität,0,hoch,646.28806766,133.722602514295
1675.61,29.35,geringe Qualität,0,hoch,1335.94842876,147.948423149868
1859.4,27.35,mässige Qualität,0,hoch,5408.90409822,540.188317747085
1877.23,30.4,geringe Qualität,0,hoch,1054.16697652,196.782388961049
1943.87,25.57,mässige Qualität,0,hoch,2485.10287868,206.95297291741
1829.36,26.35,mässige Qualität,0,hoch,1559.28213856,150.913146573372
1551.22,27.74,mässige Qualität,0,hoch,4109.5208509,599.443110491614
1700.04,29.69,geringe Qualität,0,hoch,554.0777796,112.459811548854
1395.33,33.56,geringe Qualität,0,hoch,971.77862532,252.469676602194
1658.58,28.64,mässige Qualität,1,sehr hoch,13375.62412406,686.323367994836
1406.69,28.23,mässige Qualität,0,hoch,202.2447539,73.1990723044318
1037.06,32.42,geringe Qualität,0,hoch,306.32103862,96.9751632936381
1058.91,33.43,geringe Qualität,0,hoch,4937.10312102,320.390989821063
691,38.53,sehr geringe Qualität,0,sehr hoch,37.4973961,30.3275148695094
1105.35,39.44,sehr geringe Qualität,0,hoch,1386.77265134,221.888373252761
1246.09,32.83,geringe Qualität,0,hoch,950.64778666,180.106210472692
459.04,31.02,geringe Qualität,0,sehr hoch,5744.75705212,325.974410895456
433.92,23,mässige Qualität,0,sehr hoch,12012.03609822,941.421398720672
1631.25,20.65,hohe Qualität,1,sehr hoch,85.35343328,40.5350036802769
2613.8,25.26,mässige Qualität,0,hoch,497.9991328,132.310514717066
1156.9,39.83,sehr geringe Qualität,0,gering,130.6961329,63.9566454966278
1185.53,39.37,sehr geringe Qualität,0,gering,267.7595874,81.5196107769024
1164,31.53,geringe Qualität,0,gering,151.67865534,106.658901622854
1680.25,21.03,hohe Qualität,1,sehr hoch,477.4307327,91.1311956140378
2462.06,30.77,geringe Qualität,1,sehr hoch,2117.1171707,191.836675858569
1283.28,34.28,geringe Qualität,0,gering,166.31560602,69.4795956044556
1322.92,23.11,mässige Qualität,1,sehr hoch,15806.02292252,1280.67533352131
1054.29,34.99,geringe Qualität,0,gering,20008.6239312,735.667389565073
2302.96,20.22,hohe Qualität,1,sehr hoch,41790.86457884,2982.46426352011
1943.25,32.14,geringe Qualität,0,hoch,79.8978016,39.4192665591368
874.05,19.86,hohe Qualität,0,mittel,338.356875,186.374664163733
1251.25,36.95,sehr geringe Qualität,0,gering,228.1649364,60.1846421672583
880.46,35.75,sehr geringe Qualität,0,gering,171.48375862,151.660829504565
1057.08,25.18,mässige Qualität,0,gering,63.46169358,153.684597772261
798.61,33.31,geringe Qualität,0,gering,560.7686208,113.35734875959
899.71,36.57,sehr geringe Qualität,0,gering,278.93614154,136.228285614793
497.26,18.45,hohe Qualität,0,mittel,61770.42452624,1493.07867332857
422.22,18.9,hohe Qualität,0,mittel,3300.05320606,248.210352139793
343.97,18.09,hohe Qualität,0,mittel,366.07769502,101.289534088729
344.36,18.58,hohe Qualität,0,mittel,672.3758916,115.801561548043
674.63,34.87,geringe Qualität,0,gering,168.2509142,74.9533735263205
731.42,34.5,geringe Qualität,0,gering,810.21712274,224.143196608949
915.05,30.88,geringe Qualität,0,gering,881.53528364,279.894759983759
730.07,19.05,hohe Qualität,0,mittel,42237.04574726,1010.82171928172
1659.82,25.46,mässige Qualität,0,hoch,769.92760684,851.373078356261
919.73,30.54,geringe Qualität,0,gering,3888.5880494,269.016806252716
1162.98,31.93,geringe Qualität,0,gering,806.77353644,148.878635422482
1843.03,19.73,hohe Qualität,0,hoch,5328.36881996,294.574333664973
1799.5,32.53,geringe Qualität,0,hoch,116.29591954,46.1384316920092
2452.5,27.48,mässige Qualität,0,hoch,56.18580204,32.4273769076376
1752.15,29.04,geringe Qualität,0,hoch,1691.01498016,401.234154335949
1729.45,32.22,geringe Qualität,0,hoch,5485.24700072,467.446254294623
1986.63,23.12,mässige Qualität,0,hoch,714.12210272,153.422594028561
1188.24,38.78,sehr geringe Qualität,1,sehr hoch,673.47477794,343.640957085513
1329.76,32.6,geringe Qualität,0,hoch,1813.84557374,210.563447371319
1196.67,38.07,sehr geringe Qualität,0,hoch,69.99210392,36.2721361582259
1461.72,28.88,mässige Qualität,0,hoch,918.51555296,185.576956318242
0,37.42,sehr geringe Qualität,0,hoch,8.28993278,15.3631850166347
1337.34,34.32,geringe Qualität,0,hoch,3486.67955084,681.95229471603
1469.25,38.18,sehr geringe Qualität,0,hoch,564.53600036,190.779735319605
1448.08,32.03,geringe Qualität,0,hoch,7955.73673078,359.520619421958
1425.43,38.54,sehr geringe Qualität,0,hoch,316.29209674,160.00832815416
403,36.84,sehr geringe Qualität,0,gering,46.37089768,67.1257784877525
586.25,34.21,geringe Qualität,0,gering,95.018911,40.8016053990002
2514.05,32.33,geringe Qualität,1,sehr hoch,498.4670701,119.296611965068
2451.54,29.93,geringe Qualität,1,sehr hoch,3347.3044248,445.49016415421
1615.42,19.62,hohe Qualität,1,sehr hoch,424.4585728,174.829926750793
0,37.36,sehr geringe Qualität,0,gering,25.48800802,69.2393812569358
507.31,36.59,sehr geringe Qualität,0,gering,118.295808,51.4813299060148
442.47,37.01,sehr geringe Qualität,0,gering,1539.85849712,163.483048540155
475.5,35.61,sehr geringe Qualität,0,gering,74.1584583,57.6134430637819
1288.15,31.09,geringe Qualität,1,sehr hoch,2424.89154818,309.157797169752
442.96,37.86,sehr geringe Qualität,0,gering,431.69572216,497.006094973543
587.2,29.3,geringe Qualität,0,gering,2371.55321472,231.918536981262
2374.92,30.49,geringe Qualität,0,hoch,103.79941726,148.415944609028
2145.26,29.14,geringe Qualität,0,hoch,4301.07772044,371.93544634327
552.12,28.2,mässige Qualität,0,gering,3073.74349874,452.005606225195
1375.68,32.45,geringe Qualität,0,hoch,15274.98863326,622.162852891403
2212.94,31.53,geringe Qualität,0,hoch,4367.66363334,329.156887351624
516.25,32.66,geringe Qualität,0,gering,126.0971417,77.8654516139936
517.7,27.79,mässige Qualität,0,gering,4571.48207772,391.19954656631
727.96,30.06,geringe Qualität,0,gering,2044.98197166,224.862476861835
1236.46,26.76,mässige Qualität,0,gering,161.955452,52.8355883015291
1235.05,30.49,geringe Qualität,0,gering,302.73747292,69.9711512747913
779.7,34.15,geringe Qualität,0,gering,920.34091924,131.600132475797
1064.82,32.86,geringe Qualität,0,gering,548.97217696,177.812117445183
1037.49,31.39,geringe Qualität,0,gering,5343.83171336,340.639609447604
381.25,33.25,geringe Qualität,0,gering,22.5436581,37.0935825945537
493.54,29.37,geringe Qualität,0,gering,426.8981826,83.3826241569212
327.75,20.31,hohe Qualität,0,mittel,86.289099,37.5512650390846
0,31.68,geringe Qualität,0,gering,8.5471925,11.7551319441121
491.7,29.26,geringe Qualität,0,gering,1491.36482982,180.632597060861
427.13,29.26,geringe Qualität,0,gering,243.66446536,62.1617377964382
418,28.53,mässige Qualität,0,gering,51.8525885,49.0991543940355
426.75,29.25,geringe Qualität,0,gering,53.9136715,50.9461803820686
468.77,24.61,mässige Qualität,0,gering,3569.0322144,438.37013106937
536.5,29.98,geringe Qualität,0,gering,17239.9557194,1427.83784751994
397.71,18.42,hohe Qualität,0,mittel,13942.656788,559.915468207912
566.74,19.08,hohe Qualität,0,mittel,43317.48951356,1013.37670808051
1497.93,34.47,geringe Qualität,0,hoch,361.1078866,77.3485505020489
1539.9,27,mässige Qualität,0,hoch,806.49632414,122.087726648928
1488.91,31.05,geringe Qualität,0,hoch,993.54515712,228.723813055303
1704,29.38,geringe Qualität,0,sehr hoch,7835.08168356,360.397025794053
814.25,18.12,hohe Qualität,0,mittel,46.4315233,58.0238330671667
800.03,26.19,mässige Qualität,0,gering,360.35945852,330.807781886557
728.28,18.69,hohe Qualität,0,mittel,8241.175708,694.595169707274
745.37,19.17,hohe Qualität,0,mittel,41776.04721042,1046.87654718376
471.42,31.97,geringe Qualität,0,gering,3940.2352558,264.529498455693
555.84,20.21,hohe Qualität,0,mittel,23294.15595706,858.59921768477
368.78,26.34,mässige Qualität,0,gering,231.544625,101.860615127461
648.25,31.83,geringe Qualität,0,gering,2212.50467344,314.543580085091
769.94,31.98,geringe Qualität,0,gering,88.00389572,41.3426855613094
684.3,35.02,sehr geringe Qualität,0,gering,128.52331596,303.075031628658
499.93,32.41,geringe Qualität,0,gering,5281.98078686,376.287094925244
411.48,19.6,hohe Qualität,0,gering,376.1213167,97.6504408797558
379.49,27.65,mässige Qualität,0,gering,1593.43490582,203.816801343856
364.41,31.56,geringe Qualität,0,gering,5233.9572277,463.045994512034
284.09,19.78,hohe Qualität,0,mittel,10441.85296792,516.645425551203
718.68,18.92,hohe Qualität,0,mittel,191567.34821588,2923.01978966817
873.92,19.24,hohe Qualität,0,mittel,3291.09164148,260.163323378329
871.66,19.61,hohe Qualität,0,mittel,43146.44628264,897.764517629337
816.36,19.29,hohe Qualität,0,mittel,37968.40363414,1508.09949678274
1056.53,19.28,hohe Qualität,0,mittel,181826.52148046,2179.59906203332
1710.62,30.14,geringe Qualität,0,hoch,721.03702816,158.587786191304
1738.56,30.31,geringe Qualität,0,hoch,949.06418802,171.156979867525
1693.46,30.78,geringe Qualität,0,hoch,30683.10219652,861.548342329392
1323.76,36.12,sehr geringe Qualität,0,sehr hoch,3599.47364916,1270.317646113
959.87,18.98,hohe Qualität,0,mittel,285.35152826,332.803380582573
941.2,31.79,geringe Qualität,0,gering,277.27850746,156.788993365581
904.51,19.35,hohe Qualität,0,mittel,63613.52098674,1117.71554829395
997.64,18.8,hohe Qualität,0,mittel,82283.77592916,1354.37507031557
1032.43,18.59,hohe Qualität,0,mittel,69372.00768184,1421.72725133364
2157.34,30.88,geringe Qualität,0,gering,4344.50965304,288.066976551079
2137.6,30.51,geringe Qualität,0,gering,315.4981851,266.322319807281
2242,32.07,geringe Qualität,0,hoch,9127.60230498,377.587669259087
1579.2,28.62,mässige Qualität,0,gering,12667.66461434,517.363986242494
1519.4,29.93,geringe Qualität,0,gering,4115.75051362,477.699012216761
1646.72,19.6,hohe Qualität,0,hoch,24241.9573248,674.430438792426
1814.47,24.67,mässige Qualität,0,hoch,244.07208492,96.1031447024453
1611.11,33.63,geringe Qualität,0,hoch,150.04821228,69.0602418627795
1656.79,29.13,geringe Qualität,0,hoch,280.68145578,278.307182506761
0,35.28,sehr geringe Qualität,0,gering,8.3120782,11.5553845206298
1505.39,27.38,mässige Qualität,0,hoch,9222.94311396,570.428046758671
1388.81,29.8,geringe Qualität,0,hoch,9230.86351724,948.696003281
1104.34,32.86,geringe Qualität,0,hoch,457.5992822,132.135209685946
1505.33,25.79,mässige Qualität,0,gering,626.10378296,172.200081189202
1230.31,32,geringe Qualität,0,hoch,355.15546152,77.320528375196
1514,23.18,mässige Qualität,0,gering,2142.61035462,248.051883278931
1141.22,36.45,sehr geringe Qualität,0,gering,271.63862198,117.623091307878
1295.69,29.85,geringe Qualität,0,hoch,1481.80492836,169.82107237136
1486.89,32.88,geringe Qualität,0,hoch,689.39690726,178.630424184912
1657.75,29.51,geringe Qualität,0,hoch,23.65485372,38.6243188227427
1697.6,32.97,geringe Qualität,0,hoch,3130.21171228,290.691223414519
2133.38,32.53,geringe Qualität,0,sehr hoch,1120.0748643,136.645504765791
1013.64,34.39,geringe Qualität,0,sehr hoch,3659.0252566,637.175014142302
1891.25,30.54,geringe Qualität,0,sehr hoch,3354.521831,336.500597434172
1571.68,33.13,geringe Qualität,0,sehr hoch,431.20133298,87.1899407220057
1885.75,29.93,geringe Qualität,0,sehr hoch,15267.06746434,1137.33102107307
1244.76,34.89,geringe Qualität,0,hoch,1173.38915742,185.475944855239
1596.15,35.37,sehr geringe Qualität,0,sehr hoch,563.10398708,241.008423014569
1471.75,35.68,sehr geringe Qualität,0,sehr hoch,116.06147764,83.987476391798
1351.88,32.51,geringe Qualität,0,sehr hoch,554.55765308,114.102354470967
1086.7,37.86,sehr geringe Qualität,0,gering,1171.36220056,139.988984317313
1593.73,34.26,geringe Qualität,0,sehr hoch,1067.69361808,140.522849447216
1658.31,33.1,geringe Qualität,0,sehr hoch,1045.98840536,369.304299159195
1576.13,33.04,geringe Qualität,1,sehr hoch,1983.90164478,541.19098528545
1319.39,32.38,geringe Qualität,1,sehr hoch,730.6735486,219.555116369769
1116.97,35.03,sehr geringe Qualität,0,sehr hoch,2727.7145865,185.306580388833
1235.66,36.07,sehr geringe Qualität,0,sehr hoch,426.9212286,84.4294813506867
1400.93,32.79,geringe Qualität,1,sehr hoch,4163.61673838,370.278738929898
1665.33,33.36,geringe Qualität,0,sehr hoch,6216.50945222,1336.17641445543
1371.2,30.45,geringe Qualität,1,sehr hoch,74613.8076188,4848.97155151364
1045.54,34.12,geringe Qualität,0,gering,320.34385254,96.9495608303778
921.92,26.58,mässige Qualität,0,gering,78.73402608,253.040798862014
1104.75,26.3,mässige Qualität,0,gering,80.52196596,213.464729387
474.4,18.42,hohe Qualität,0,mittel,4109.57651842,585.683704368244
500.85,17.79,hohe Qualität,0,gering,54633.89164738,1559.85011343584
866.67,19,hohe Qualität,0,mittel,84.38731222,48.6542742454343
880.79,20.44,hohe Qualität,0,mittel,888.96100192,210.116005580143
903.8,23.95,mässige Qualität,0,mittel,1158.47279136,215.480613367829
1498.6,18.22,hohe Qualität,0,hoch,21806.60787472,775.563916588519
2244.52,31.21,geringe Qualität,0,hoch,1235.33919116,309.985987662018
1768.25,27.54,mässige Qualität,0,hoch,152.78497048,250.653040919252
2647.29,25.6,mässige Qualität,0,hoch,6711.48193444,417.179266320025
2445.05,25.66,mässige Qualität,0,hoch,76.08484198,298.587869624241
2362.27,23.55,mässige Qualität,0,hoch,4100.82195566,603.248342533494
2632.79,25.81,mässige Qualität,0,hoch,651.85298922,273.350099657391
2533.5,30.88,geringe Qualität,0,hoch,80.46116758,50.0308437841713
2675.43,27.82,mässige Qualität,0,hoch,3113.706745,346.942089355103
1730.25,28.72,mässige Qualität,0,hoch,50.98087728,96.5637099087914
2394,36.55,sehr geringe Qualität,0,hoch,98.43018864,68.4744454920192
1593.76,28.06,mässige Qualität,0,hoch,1015.09910342,250.545380050323
2789.58,23.41,mässige Qualität,0,hoch,4177.11462124,350.847143915744
2380.58,21.43,hohe Qualität,0,hoch,321.35844916,73.8420649430127
1539.81,28.72,mässige Qualität,0,hoch,313.07411636,337.706598866247
1664.61,20.29,hohe Qualität,0,hoch,14075.84398774,572.037765830908
1491.01,30.33,geringe Qualität,0,hoch,1027.75974692,136.911321950467
1739.75,18.5,hohe Qualität,0,hoch,25.35938018,108.848909314324
1354.28,30.44,geringe Qualität,0,hoch,278.4369065,74.9058611510464
1433.23,31.11,geringe Qualität,0,hoch,5199.39893382,651.65588502397
