ARPS,ABC,FIRST_STAT,BFSNR,NBC,GEMEINDE,STAND,BCLAB,SHAPE.AREA,SHAPE.LEN
1,B,,261,1,Zürich,2019,Ueberbaut,8414.99730891,410.911473808167
1,B,,261,1,Zürich,2019,Ueberbaut,70786.44788255,1879.43071826992
1,TR,,261,11,Zürich,2019,Technischer Rest,1651.098304135,169.639054066874
1,S,,261,2,Zürich,2019,Sofort baureif,565.672243875,194.719135677924
1,S,,261,2,Zürich,2019,Sofort baureif,2499.857199725,212.481638117793
1,TR,,261,11,Zürich,2019,Technischer Rest,6107.459947175,529.26768733833
1,S,,261,2,Zürich,2019,Sofort baureif,2351.96626563,263.509727376667
1,B,,261,1,Zürich,2019,Ueberbaut,9402.5237579,382.46999552496
1,B,,261,1,Zürich,2019,Ueberbaut,65092.815736935,1622.72392524393
1,B,,261,1,Zürich,2019,Ueberbaut,39995.318049795,2114.6390475488
1,TR,,261,11,Zürich,2019,Technischer Rest,74365.756121535,7090.67816867218
1,B,,261,1,Zürich,2019,Ueberbaut,194.842790715,84.0515362384181
1,S,,261,2,Zürich,2019,Sofort baureif,541.301368545,94.6256385508226
1,B,,261,1,Zürich,2019,Ueberbaut,19166.8211585,662.179581918789
1,S,,261,2,Zürich,2019,Sofort baureif,1980.23341666,176.271148464025
1,TR,,261,11,Zürich,2019,Technischer Rest,2606.1167375,231.28146943071
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,4215.651547595,267.255105747704
58,B,,66,1,Opfikon,2019,Ueberbaut,41.772332,101.554260273731
59,S,,97,2,Rümlang,2019,Sofort baureif,5451.29854115,371.59458018051
1,TR,,261,11,Zürich,2019,Technischer Rest,65505.702099,1272.29779624052
58,B,,66,1,Opfikon,2019,Ueberbaut,10043.6727135,430.451821220467
1,S,,261,2,Zürich,2019,Sofort baureif,2698.49367124,216.756024089274
49,B,,161,1,Zollikon,2019,Ueberbaut,41885.215144055,1052.4615195305
1,TR,,261,11,Zürich,2019,Technischer Rest,14588.584839365,494.553349535831
1,B,,261,1,Zürich,2019,Ueberbaut,35859.987538575,1754.31135356713
1,S,,261,2,Zürich,2019,Sofort baureif,746.932319575,165.36008877185
1,B,,261,1,Zürich,2019,Ueberbaut,8340.663480525,447.661249650615
1,TR,,261,11,Zürich,2019,Technischer Rest,1289.418718,168.99342170628
1,TR,,261,11,Zürich,2019,Technischer Rest,1173.06273,183.180054990396
1,TR,,261,11,Zürich,2019,Technischer Rest,3364.110960485,297.840827083179
1,B,,261,1,Zürich,2019,Ueberbaut,13114.181443785,640.355100543797
1,B,,261,1,Zürich,2019,Ueberbaut,9244.16981421,480.906604494613
1,B,,261,1,Zürich,2019,Ueberbaut,397.18853345,123.175951325898
1,S,,261,2,Zürich,2019,Sofort baureif,1167.089084635,185.590339190124
1,S,,261,2,Zürich,2019,Sofort baureif,603.154454225,148.371246443652
49,B,,161,1,Zollikon,2019,Ueberbaut,3563.160147,327.471864855437
1,B,,261,1,Zürich,2019,Ueberbaut,1628.652330225,179.266922137534
1,TR,,261,11,Zürich,2019,Technischer Rest,152609.7940963,5456.67524849576
1,S,,261,2,Zürich,2019,Sofort baureif,96.9536525,61.8096493658095
1,S,,261,2,Zürich,2019,Sofort baureif,546.78446481,92.7355462925255
1,B,,261,1,Zürich,2019,Ueberbaut,0.02179128,1.41651559473941
1,B,,261,1,Zürich,2019,Ueberbaut,0.01594004,1.36507485475043
1,B,,261,1,Zürich,2019,Ueberbaut,6498.450977,336.436565343123
1,TR,,261,11,Zürich,2019,Technischer Rest,9768.61447035,833.713275526714
1,B,,261,1,Zürich,2019,Ueberbaut,3617.830591655,808.785021255098
1,TR,,261,11,Zürich,2019,Technischer Rest,30105.75745155,1216.92064616457
1,TR,,261,11,Zürich,2019,Technischer Rest,863567.18184769,5669.86605268327
53,TR,,191,11,Dübendorf,2019,Technischer Rest,3202555.90711909,19477.7401922701
1,TR,,261,11,Zürich,2019,Technischer Rest,33723.29541892,900.249343507603
1,TR,,261,11,Zürich,2019,Technischer Rest,41.90667545,116.848421984366
1,TR,,261,11,Zürich,2019,Technischer Rest,17.38086863,20.5551176497325
1,TR,,261,11,Zürich,2019,Technischer Rest,35749.407662,1088.5708106979
53,TR,,191,11,Dübendorf,2019,Technischer Rest,14786.009776,495.461063090915
1,TR,,261,11,Zürich,2019,Technischer Rest,2156.46001904,423.421742023799
53,TR,,191,11,Dübendorf,2019,Technischer Rest,11418.1434635,958.394107462796
53,TR,,191,11,Dübendorf,2019,Technischer Rest,24355.1917458,751.156325332512
1,B,,261,1,Zürich,2019,Ueberbaut,45352.84522215,1101.87514665928
53,TR,,191,11,Dübendorf,2019,Technischer Rest,101944.0572384,3658.18350758516
1,B,,261,1,Zürich,2019,Ueberbaut,9734.089421895,710.999717143498
1,S,,261,2,Zürich,2019,Sofort baureif,10085.666231785,514.745285698448
1,TR,,261,11,Zürich,2019,Technischer Rest,13474.5551155,916.270551623209
1,S,,261,2,Zürich,2019,Sofort baureif,4963.580131945,304.38679049241
1,B,,261,1,Zürich,2019,Ueberbaut,68259.447000265,1103.60963996618
1,B,,261,1,Zürich,2019,Ueberbaut,32187.38591083,1108.64680585076
1,B,,261,1,Zürich,2019,Ueberbaut,9900.13066614,499.97247361542
1,TR,,261,11,Zürich,2019,Technischer Rest,65345.13822732,1061.14774499894
1,B,,261,1,Zürich,2019,Ueberbaut,23450.44693936,1411.55035890719
1,TR,,261,11,Zürich,2019,Technischer Rest,13340.9873445,707.825709596602
1,S,,261,2,Zürich,2019,Sofort baureif,14483.56539025,481.632164262665
1,TR,,261,11,Zürich,2019,Technischer Rest,12708.46603431,572.915342545253
1,S,,261,2,Zürich,2019,Sofort baureif,353.797296665,82.2195798984409
1,S,,261,2,Zürich,2019,Sofort baureif,5366.57456271,389.454417564807
1,S,,261,2,Zürich,2019,Sofort baureif,684.27537888,107.947621633971
1,S,,261,2,Zürich,2019,Sofort baureif,1011.7312295,133.265161998926
1,B,,261,1,Zürich,2019,Ueberbaut,22147.61347041,757.616460596076
1,B,,261,1,Zürich,2019,Ueberbaut,16539.20392965,613.162555397675
1,TR,,261,11,Zürich,2019,Technischer Rest,1726.2732105,193.322180619769
1,TR,,261,11,Zürich,2019,Technischer Rest,6863.4695755,471.708203852464
1,B,,261,1,Zürich,2019,Ueberbaut,3154.18937435,240.966064862273
1,B,,261,1,Zürich,2019,Ueberbaut,13402.65772457,481.384738573304
54,TR,,193,11,Fällanden,2019,Technischer Rest,5281.9643815,376.286459685119
1,S,,261,2,Zürich,2019,Sofort baureif,520.19753235,92.0558853016016
1,TR,,261,11,Zürich,2019,Technischer Rest,10944.027191,767.634874494602
53,XJ,,191,4,Dübendorf,2019,Laengerfristig baureif,69931.657512285,1259.90877763083
56,TR,,195,11,Maur,2019,Technischer Rest,7698727.60285693,75126.5168362765
1,TR,,261,11,Zürich,2019,Technischer Rest,1165.314434045,514.365607089154
56,TR,,195,11,Maur,2019,Technischer Rest,2304.72993595,403.724899361345
8,B,,247,1,Schlieren,2019,Ueberbaut,9097.837672265,944.468295100752
8,TR,,247,11,Schlieren,2019,Technischer Rest,45963.77738167,3106.3362802316
70,TR,,96,11,Regensdorf,2019,Technischer Rest,352587.34921491,4172.01819344862
25,TR,,13,11,Stallikon,2019,Technischer Rest,5374.78430525,490.767411482257
1,TR,,261,11,Zürich,2019,Technischer Rest,25023.17300675,861.588338562953
9,TR,,248,11,Uitikon,2019,Technischer Rest,91793.608027,1628.20591624246
1,S,,261,2,Zürich,2019,Sofort baureif,274.2360669,68.5160216134674
1,B,,261,1,Zürich,2019,Ueberbaut,58029.02074267,1416.21913227783
1,B,,261,1,Zürich,2019,Ueberbaut,742.53115058,123.544842329486
1,TR,,261,11,Zürich,2019,Technischer Rest,30022.124978,1057.69304898934
1,TR,,261,11,Zürich,2019,Technischer Rest,8294.09595,417.456699115405
1,B,,261,1,Zürich,2019,Ueberbaut,3922.696705925,365.055095016221
1,S,,261,2,Zürich,2019,Sofort baureif,3157.800263085,264.374186304441
1,TR,,261,11,Zürich,2019,Technischer Rest,13701.781000615,1473.1520216872
1,B,,261,1,Zürich,2019,Ueberbaut,9261.81690759,529.044421565377
1,B,,261,1,Zürich,2019,Ueberbaut,238470.65873698,3845.84498098888
1,TR,,261,11,Zürich,2019,Technischer Rest,2669.4108915,305.690430030261
1,S,,261,2,Zürich,2019,Sofort baureif,2684.63218524,255.994178748084
1,S,,261,2,Zürich,2019,Sofort baureif,2804.407100465,251.033828289287
1,B,,261,1,Zürich,2019,Ueberbaut,3625.8134147,250.300213315344
1,B,,261,1,Zürich,2019,Ueberbaut,28206.2643785,868.303541730852
1,B,,261,1,Zürich,2019,Ueberbaut,163014.748984935,3323.64104307391
1,TR,,261,11,Zürich,2019,Technischer Rest,50735.668858785,4858.42346397642
6,TR,,245,11,Oberengstringen,2019,Technischer Rest,48928.272228365,1706.56215405232
1,TR,,261,11,Zürich,2019,Technischer Rest,15294.47355926,692.710202797738
6,TR,,245,11,Oberengstringen,2019,Technischer Rest,4546.53260437,601.995560606017
1,B,,261,1,Zürich,2019,Ueberbaut,2827.09827837,300.391969359865
1,B,,261,1,Zürich,2019,Ueberbaut,114657.995942865,2686.24778374021
1,TR,,261,11,Zürich,2019,Technischer Rest,4644.771793235,559.884258267165
1,S,,261,2,Zürich,2019,Sofort baureif,6141.431713715,400.734460639494
1,B,,261,1,Zürich,2019,Ueberbaut,18880.415297795,657.254962083196
1,TR,,261,11,Zürich,2019,Technischer Rest,1897.7760432,187.638424601175
1,TR,,261,11,Zürich,2019,Technischer Rest,1714.6435155,210.655262990664
1,TR,,261,11,Zürich,2019,Technischer Rest,42407.901365865,1685.88999833378
1,B,,261,1,Zürich,2019,Ueberbaut,19994.076982265,883.859169451813
6,TR,,245,11,Oberengstringen,2019,Technischer Rest,908.211566,144.126251201904
1,TR,,261,11,Zürich,2019,Technischer Rest,213613.534178125,2379.24180189366
1,S,,261,2,Zürich,2019,Sofort baureif,18385.197478325,582.100104200232
25,TR,,13,11,Stallikon,2019,Technischer Rest,26833.17990056,836.61973009348
1,TR,,261,11,Zürich,2019,Technischer Rest,17993.6074415,560.308378541467
27,TR,,131,11,Adliswil,2019,Technischer Rest,13019.747089525,1038.27248537462
1,S,,261,2,Zürich,2019,Sofort baureif,2893.421518765,215.08565542295
1,B,,261,1,Zürich,2019,Ueberbaut,6730.288775865,396.016404046746
1,TR,,261,11,Zürich,2019,Technischer Rest,36.8973405,32.8899421160716
1,B,,261,1,Zürich,2019,Ueberbaut,109133.094941495,1768.6996199406
1,B,,261,1,Zürich,2019,Ueberbaut,121963.51256993,2656.82394910847
1,TR,,261,11,Zürich,2019,Technischer Rest,3740.813928605,333.737446350976
1,B,,261,1,Zürich,2019,Ueberbaut,127830.39843676,3143.18432827298
1,B,,261,1,Zürich,2019,Ueberbaut,124005.205968505,1520.60553377482
1,TR,,261,11,Zürich,2019,Technischer Rest,18971.6168255,1227.24031085129
1,B,,261,1,Zürich,2019,Ueberbaut,66080.491610115,1236.05250755002
1,B,,261,1,Zürich,2019,Ueberbaut,4252.07470007,399.421267014369
1,B,,261,1,Zürich,2019,Ueberbaut,84622.389235075,3000.27819157616
1,B,,261,1,Zürich,2019,Ueberbaut,5505.76451364,361.511418535316
1,B,,261,1,Zürich,2019,Ueberbaut,21868.6521475,611.114558537204
1,B,,261,1,Zürich,2019,Ueberbaut,4005.73706842,323.691722867911
1,S,,261,2,Zürich,2019,Sofort baureif,279.378647485,104.012781330251
1,B,,261,1,Zürich,2019,Ueberbaut,3143.43028759,227.860306001225
1,B,,261,1,Zürich,2019,Ueberbaut,7638.904247715,1076.2833167789
1,B,,261,1,Zürich,2019,Ueberbaut,3891.61521447,410.160636267507
1,B,,261,1,Zürich,2019,Ueberbaut,6392.010748365,319.407471594572
1,B,,261,1,Zürich,2019,Ueberbaut,2612.690221595,221.105978670017
1,B,,261,1,Zürich,2019,Ueberbaut,4342.47477384,763.324186577174
1,B,,261,1,Zürich,2019,Ueberbaut,52.725153025,29.751922811709
1,B,,261,1,Zürich,2019,Ueberbaut,5734.163639885,304.825233736519
1,B,,261,1,Zürich,2019,Ueberbaut,3521.195750935,275.335430162432
1,B,,261,1,Zürich,2019,Ueberbaut,8797.78955514,1316.75113686985
1,B,,261,1,Zürich,2019,Ueberbaut,9773.41532137,624.621219594974
1,B,,261,1,Zürich,2019,Ueberbaut,5961.114020175,365.945217339679
1,B,,261,1,Zürich,2019,Ueberbaut,2954.255206115,250.101828840145
1,B,,261,1,Zürich,2019,Ueberbaut,859.432419745,134.920662383642
1,B,,261,1,Zürich,2019,Ueberbaut,1361.419106215,145.281266598614
1,B,,261,1,Zürich,2019,Ueberbaut,5924.25080166,350.629639363198
1,B,,261,1,Zürich,2019,Ueberbaut,4518.200761235,840.208360662738
1,B,,261,1,Zürich,2019,Ueberbaut,4695.33219664,272.432583407096
1,B,,261,1,Zürich,2019,Ueberbaut,3714.27314526,268.25818616815
1,B,,261,1,Zürich,2019,Ueberbaut,1771.639744685,200.360571959945
1,B,,261,1,Zürich,2019,Ueberbaut,1992.687704485,182.397107261623
1,B,,261,1,Zürich,2019,Ueberbaut,6129.07151425,331.773901818299
1,B,,261,1,Zürich,2019,Ueberbaut,748.259488825,109.466530314601
1,B,,261,1,Zürich,2019,Ueberbaut,1344.4797874,208.936251056764
1,B,,261,1,Zürich,2019,Ueberbaut,4719.963356555,269.519156367078
1,B,,261,1,Zürich,2019,Ueberbaut,26244.36771572,3292.14557956667
1,TR,,261,11,Zürich,2019,Technischer Rest,10854.9829315,691.401424503841
1,TR,,261,11,Zürich,2019,Technischer Rest,1081.3158915,144.940735625495
1,B,,261,1,Zürich,2019,Ueberbaut,39783.22005414,996.402853882821
1,B,,261,1,Zürich,2019,Ueberbaut,6574.17801222,851.968940616187
1,B,,261,1,Zürich,2019,Ueberbaut,9129.7702771,408.970423084596
1,B,,261,1,Zürich,2019,Ueberbaut,3135.44503287,343.863111993272
1,B,,261,1,Zürich,2019,Ueberbaut,35786.470898955,2439.58468634042
1,B,,261,1,Zürich,2019,Ueberbaut,83580.6312706,1894.52599905137
1,S,,261,2,Zürich,2019,Sofort baureif,594.994426455,104.360861040439
1,S,,261,2,Zürich,2019,Sofort baureif,1499.48012353,174.547650051165
1,TR,,261,11,Zürich,2019,Technischer Rest,120.256004,61.3952069946542
1,B,,261,1,Zürich,2019,Ueberbaut,1394.32028316,192.886584889766
1,B,,261,1,Zürich,2019,Ueberbaut,15375.576137855,598.712045366746
1,TR,,261,11,Zürich,2019,Technischer Rest,34.92911,49.9429264551686
1,TR,,261,11,Zürich,2019,Technischer Rest,4574.9797205,430.259720725821
1,B,,261,1,Zürich,2019,Ueberbaut,1888.9781455,175.505636327533
1,B,,261,1,Zürich,2019,Ueberbaut,6952.41949755,399.054342143352
1,TR,,261,11,Zürich,2019,Technischer Rest,57599.730771925,1316.83745208702
1,S,,261,2,Zürich,2019,Sofort baureif,1864.62649166,185.35367116588
1,S,,261,2,Zürich,2019,Sofort baureif,7711.766607065,548.032820768975
1,S,,261,2,Zürich,2019,Sofort baureif,6575.409429705,366.431107642813
1,S,,261,2,Zürich,2019,Sofort baureif,2482.903148935,620.311125947194
1,S,,261,2,Zürich,2019,Sofort baureif,929.562520035,159.689841717128
1,S,,261,2,Zürich,2019,Sofort baureif,1225.568533965,179.059957326139
1,TR,,261,11,Zürich,2019,Technischer Rest,23187.22654081,664.416605550207
1,B,,261,1,Zürich,2019,Ueberbaut,16682.985302075,1003.15773107975
1,TR,,261,11,Zürich,2019,Technischer Rest,18768.7555665,634.447181545718
1,TR,,261,11,Zürich,2019,Technischer Rest,7048.945958,375.646663220088
1,S,,261,2,Zürich,2019,Sofort baureif,52994.07328118,1365.26673625638
1,B,,261,1,Zürich,2019,Ueberbaut,61626.198475115,1371.73694765908
1,B,,261,1,Zürich,2019,Ueberbaut,7704.210600695,666.391881070455
1,B,,261,1,Zürich,2019,Ueberbaut,9197.278868,444.460532747027
1,TR,,261,11,Zürich,2019,Technischer Rest,27204.691966,903.20747609136
27,5J,,131,3,Adliswil,2019,Baureif in 5 Jahren,21187.516837755,911.747374715798
27,B,,131,1,Adliswil,2019,Ueberbaut,21608.740993555,1257.35220439476
27,TR,,131,11,Adliswil,2019,Technischer Rest,163978.04771024,6758.99868959319
1,B,,261,1,Zürich,2019,Ueberbaut,18716.62177909,616.771548779287
27,B,,131,1,Adliswil,2019,Ueberbaut,25201.477029385,1278.97971285054
1,S,,261,2,Zürich,2019,Sofort baureif,224.28941339,71.2714090551928
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,6831.934004935,1175.57773736231
1,B,,261,1,Zürich,2019,Ueberbaut,249.70848284,80.035475526137
1,B,,261,1,Zürich,2019,Ueberbaut,1621.155656865,304.551061133871
1,TR,,261,11,Zürich,2019,Technischer Rest,620.07138495,215.08506910184
1,B,,261,1,Zürich,2019,Ueberbaut,65648.814170995,1486.32099056851
1,TR,,261,11,Zürich,2019,Technischer Rest,5834.909314,336.340870307917
1,TR,,261,11,Zürich,2019,Technischer Rest,10036.30409085,578.047944442714
1,S,,261,2,Zürich,2019,Sofort baureif,481.202299895,106.429434641272
1,S,,261,2,Zürich,2019,Sofort baureif,690.66844952,105.134582218583
1,TR,,261,11,Zürich,2019,Technischer Rest,104054.4989714,1455.63865713233
1,B,,261,1,Zürich,2019,Ueberbaut,22137.200140195,746.35945033212
1,B,,261,1,Zürich,2019,Ueberbaut,16431.4984521,553.223335403394
1,B,,261,1,Zürich,2019,Ueberbaut,7768.855561995,386.710330428992
1,B,,261,1,Zürich,2019,Ueberbaut,10982.911402225,604.186293959075
1,B,,261,1,Zürich,2019,Ueberbaut,56145.966164095,1887.63957851852
1,B,,261,1,Zürich,2019,Ueberbaut,120658.53483585,3151.92940650478
1,TR,,261,11,Zürich,2019,Technischer Rest,6443.1691155,414.878600928292
1,TR,,261,11,Zürich,2019,Technischer Rest,816.4429585,118.583146655335
1,S,,261,2,Zürich,2019,Sofort baureif,617.15683913,103.5649321318
1,S,,261,2,Zürich,2019,Sofort baureif,544.91373186,100.060264429801
1,TR,,261,11,Zürich,2019,Technischer Rest,17420.490975,787.710799384303
1,TR,,261,11,Zürich,2019,Technischer Rest,5197.940516485,615.394724543112
1,B,,261,1,Zürich,2019,Ueberbaut,19360.557379255,697.854043527025
1,5J,,261,3,Zürich,2019,Baureif in 5 Jahren,2958.53111777,569.231079080688
1,TR,,261,11,Zürich,2019,Technischer Rest,11726.18331743,756.764374620891
1,B,,261,1,Zürich,2019,Ueberbaut,11088.519701505,852.528726929767
1,TR,,261,11,Zürich,2019,Technischer Rest,26545.6693914,739.185325518361
1,B,,261,1,Zürich,2019,Ueberbaut,4053.091617435,357.528793635199
1,B,,261,1,Zürich,2019,Ueberbaut,61766.661760825,1242.20338765738
1,B,,261,1,Zürich,2019,Ueberbaut,7610.5073873,423.157246636165
1,B,,261,1,Zürich,2019,Ueberbaut,2338.9989205,190.883599643062
1,B,,261,1,Zürich,2019,Ueberbaut,21915.7135187,1211.87629318246
1,B,,261,1,Zürich,2019,Ueberbaut,6884.562159845,539.264197408633
1,S,,261,2,Zürich,2019,Sofort baureif,2107.360002805,226.643412886907
1,B,,261,1,Zürich,2019,Ueberbaut,15289.07231415,722.164568666222
1,B,,261,1,Zürich,2019,Ueberbaut,3409.1550744,308.429690088007
1,TR,,261,11,Zürich,2019,Technischer Rest,41.46372755,33.9843006943661
1,B,,261,1,Zürich,2019,Ueberbaut,1248.88779015,160.652889863865
1,B,,261,1,Zürich,2019,Ueberbaut,132894.173290335,2851.08303458113
1,B,,261,1,Zürich,2019,Ueberbaut,3960.327685735,247.504828100155
1,B,,261,1,Zürich,2019,Ueberbaut,6338.05207665,346.25940834636
1,B,,261,1,Zürich,2019,Ueberbaut,4424.763594145,348.145289564352
1,B,,261,1,Zürich,2019,Ueberbaut,5131.14080541,472.924577339397
1,B,,261,1,Zürich,2019,Ueberbaut,7304.52175706,350.264927154041
1,B,,261,1,Zürich,2019,Ueberbaut,4906.39051302,278.929650301728
1,B,,261,1,Zürich,2019,Ueberbaut,7196.08794324,391.59485852212
1,B,,261,1,Zürich,2019,Ueberbaut,1974.52363244,208.994612091615
1,B,,261,1,Zürich,2019,Ueberbaut,1261.284962735,187.529620374857
1,B,,261,1,Zürich,2019,Ueberbaut,7603.71982735,347.771410078584
1,B,,261,1,Zürich,2019,Ueberbaut,6662.455711355,318.901312885474
1,B,,261,1,Zürich,2019,Ueberbaut,3099.1934385,223.603178458537
1,B,,261,1,Zürich,2019,Ueberbaut,1759.969383555,168.911476174065
1,B,,261,1,Zürich,2019,Ueberbaut,3023.5798285,241.432676972104
1,B,,261,1,Zürich,2019,Ueberbaut,5051.62189459,283.518495046597
1,B,,261,1,Zürich,2019,Ueberbaut,782.210455255,129.811540003604
1,B,,261,1,Zürich,2019,Ueberbaut,654.660425,130.702982008723
1,B,,261,1,Zürich,2019,Ueberbaut,2646.8393815,204.973407630037
1,TR,,261,11,Zürich,2019,Technischer Rest,5149.88946904,368.228764881934
1,B,,261,1,Zürich,2019,Ueberbaut,4979.6503432,310.350252052343
1,B,,261,1,Zürich,2019,Ueberbaut,2573.444646,199.508435021427
1,TR,,261,11,Zürich,2019,Technischer Rest,1041.1829779,134.187981351448
1,TR,,261,11,Zürich,2019,Technischer Rest,7527.22103714,380.422883016838
1,B,,261,1,Zürich,2019,Ueberbaut,3551.9909501,266.343869407079
1,B,,261,1,Zürich,2019,Ueberbaut,8203.97023789,1347.38682743711
1,B,,261,1,Zürich,2019,Ueberbaut,1782.505328,221.644604287712
1,B,,261,1,Zürich,2019,Ueberbaut,2830.4142095,215.210231346665
1,B,,261,1,Zürich,2019,Ueberbaut,3118.0434675,239.671816498057
1,TR,,261,11,Zürich,2019,Technischer Rest,24707.5804496,789.017298959379
1,S,,261,2,Zürich,2019,Sofort baureif,119.056447755,53.6767159982897
1,B,,261,1,Zürich,2019,Ueberbaut,3198.280998,232.0627752003
1,S,,261,2,Zürich,2019,Sofort baureif,3275.410583415,275.166981245407
1,B,,261,1,Zürich,2019,Ueberbaut,3512.0175621,277.725860050196
1,B,,261,1,Zürich,2019,Ueberbaut,1189.91598145,154.638140799176
1,B,,261,1,Zürich,2019,Ueberbaut,1941.104337,206.771417367132
1,B,,261,1,Zürich,2019,Ueberbaut,6340.628877,334.123641641455
1,B,,261,1,Zürich,2019,Ueberbaut,5755.63534865,326.628399185263
1,B,,261,1,Zürich,2019,Ueberbaut,12862.624046965,537.070489891763
1,B,,261,1,Zürich,2019,Ueberbaut,3336.8916795,227.519473140538
1,B,,261,1,Zürich,2019,Ueberbaut,4829.08175395,275.523227360315
1,B,,261,1,Zürich,2019,Ueberbaut,913.2337945,145.064102621275
1,B,,261,1,Zürich,2019,Ueberbaut,355.66707153,125.300993086314
1,B,,261,1,Zürich,2019,Ueberbaut,3776.09465085,290.127872099206
1,B,,261,1,Zürich,2019,Ueberbaut,2492.203099,195.197532049319
1,B,,261,1,Zürich,2019,Ueberbaut,4827.652803675,380.112664281489
1,TR,,261,11,Zürich,2019,Technischer Rest,25965.691895,651.893749206002
1,B,,261,1,Zürich,2019,Ueberbaut,7937.52984995,363.98793537204
1,B,,261,1,Zürich,2019,Ueberbaut,3543.0214495,239.955867867253
1,B,,261,1,Zürich,2019,Ueberbaut,8020.2199945,384.57143612274
1,B,,261,1,Zürich,2019,Ueberbaut,1636.8897655,307.715163396932
1,TR,,261,11,Zürich,2019,Technischer Rest,14051.369959,672.973345543407
1,B,,261,1,Zürich,2019,Ueberbaut,1900.097164,218.777598883749
1,B,,261,1,Zürich,2019,Ueberbaut,53466.24833148,1098.49186291166
1,B,,261,1,Zürich,2019,Ueberbaut,3611.704271,240.400280185326
1,B,,261,1,Zürich,2019,Ueberbaut,32230.47156218,1075.59986978926
1,TR,,261,11,Zürich,2019,Technischer Rest,14402.63527312,615.986982235522
1,TR,,261,11,Zürich,2019,Technischer Rest,27244.10975827,765.126363623247
