Date,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,SumCars
2019-08-09 23:00:00,2681975,1247922,52.0
2020-09-10 10:00:00,2681975,1249670,343.0
2018-05-08 18:00:00,2681976,1245383,50.0
2016-08-29 17:00:00,2681976,1246934,1071.0
2017-11-08 11:00:00,2681976,1246934,1191.0
2017-12-08 21:00:00,2681976,1249679,335.0
2014-06-13 17:00:00,2681977,1245404,67.0
2015-10-30 19:00:00,2681977,1249688,463.0
2020-04-01 18:00:00,2681977,1249722,366.0
2018-08-02 08:00:00,2681978,1245395,35.0
2017-03-25 17:00:00,2681978,1248006,118.0
2020-08-13 17:00:00,2681979,1245405,53.0
2015-03-24 17:00:00,2681979,1246910,1138.0
2019-08-20 02:00:00,2681979,1247283,89.0
2017-04-25 15:00:00,2681979,1249664,561.0
2015-12-14 09:00:00,2681979,1249932,1499.0
2020-10-21 04:00:00,2681980,1246901,206.0
2020-06-12 16:00:00,2681980,1246903,976.0
2019-03-14 13:00:00,2681980,1246909,1197.0
2015-10-01 17:00:00,2681980,1249715,532.0
2018-04-27 21:00:00,2681981,1247045,1163.0
2017-05-06 18:00:00,2681981,1249668,484.0
2015-09-11 11:00:00,2681982,1245345,42.0
2015-11-30 22:00:00,2681982,1247252,365.0
2018-07-04 17:00:00,2681982,1249709,459.0
2018-12-25 04:00:00,2681982,1249734,63.0
2018-08-13 09:00:00,2681983,1249614,334.0
2018-09-14 00:00:00,2681983,1249702,125.0
2018-08-11 11:00:00,2681983,1249737,439.0
2019-04-24 15:00:00,2681984,1247272,700.0
2012-08-28 17:00:00,2681984,1249608,1343.0
2019-11-29 20:00:00,2681984,1249731,360.0
2017-09-23 16:00:00,2681985,1245355,48.0
2020-06-02 18:00:00,2681985,1245377,53.0
2017-11-17 09:00:00,2681985,1246915,1158.0
2020-01-29 14:00:00,2681985,1247230,973.0
2018-10-09 17:00:00,2681985,1247245,1101.0
2019-03-24 16:00:00,2681985,1247272,774.0
2019-12-20 19:00:00,2681985,1249701,433.0
2016-03-09 21:00:00,2681985,1249712,522.0
2014-06-27 12:00:00,2681985,1249723,508.0
2017-07-24 17:00:00,2681985,1249742,578.0
2018-06-26 15:00:00,2681985,1249911,1307.0
2017-04-03 08:00:00,2681986,1247273,787.0
2020-09-18 08:00:00,2681986,1247273,733.0
2015-08-28 18:00:00,2681986,1249610,1388.0
2016-11-10 14:00:00,2681986,1249710,519.0
2016-02-14 23:00:00,2681986,1249712,168.0
2019-09-15 18:00:00,2681986,1249720,379.0
2018-03-09 18:00:00,2681986,1249722,529.0
2015-11-18 11:00:00,2681987,1246917,1288.0
2013-11-25 07:00:00,2681987,1246918,1641.0
2013-04-06 23:00:00,2681987,1247117,585.0
2015-12-18 23:00:00,2681987,1247253,477.0
2016-02-05 10:00:00,2681987,1249662,498.0
2016-06-02 06:00:00,2681987,1249713,319.0
2020-01-25 22:00:00,2681987,1249721,272.0
2016-08-31 07:00:00,2681987,1249722,453.0
2016-01-08 21:00:00,2681987,1249723,289.0
2018-05-22 08:00:00,2681988,1246918,1567.0
2018-10-31 08:00:00,2681988,1247043,1362.0
2020-12-22 18:00:00,2681988,1249724,460.0
2017-08-29 15:00:00,2681988,1249728,522.0
2015-11-19 20:00:00,2681989,1246910,704.0
2019-06-27 07:00:00,2681989,1246915,1541.0
2018-02-16 07:00:00,2681989,1249710,316.0
2015-11-10 09:00:00,2681989,1249722,438.0
2015-08-24 12:00:00,2681989,1249727,535.0
2017-03-02 08:00:00,2681989,1249756,445.0
2018-07-02 11:00:00,2681990,1247276,720.0
2018-05-26 07:00:00,2681990,1247908,40.0
2016-06-10 15:00:00,2681990,1249691,562.0
2015-11-25 16:00:00,2681990,1249753,600.0
2019-09-28 17:00:00,2681991,1249723,466.0
2019-08-09 07:00:00,2681991,1249746,275.0
2017-09-29 18:00:00,2681991,1249766,526.0
2012-07-25 13:00:00,2681992,1249694,467.0
2015-06-06 13:00:00,2681992,1249695,503.0
2019-01-11 20:00:00,2681992,1249930,928.0
2019-02-14 06:00:00,2681993,1247237,663.0
2013-03-30 11:00:00,2681993,1249824,1081.0
2020-06-13 13:00:00,2681993,1249890,1227.0
2018-09-23 18:00:00,2681994,1247295,723.0
2013-08-28 15:00:00,2681994,1247910,230.0
2020-08-01 18:00:00,2681994,1249594,831.0
2020-02-16 00:00:00,2681994,1249705,265.0
2012-10-22 15:00:00,2681995,1249743,549.0
2014-01-10 10:00:00,2681995,1249747,473.0
2015-10-18 06:00:00,2681995,1249747,109.0
2020-08-25 10:00:00,2681996,1246955,1195.0
2017-05-22 06:00:00,2681996,1249742,429.0
2013-03-16 14:00:00,2681996,1249744,526.0
2013-05-08 14:00:00,2681996,1249744,548.0
2013-05-30 15:00:00,2681996,1249744,524.0
2012-03-04 00:00:00,2681996,1249745,398.0
2012-05-05 12:00:00,2681996,1249745,507.0
2012-05-16 14:00:00,2681996,1249745,594.0
2013-07-14 23:00:00,2681996,1249746,208.0
2017-08-29 09:00:00,2681997,1245356,60.0
2020-08-31 08:00:00,2681997,1247133,861.0
2017-05-10 08:00:00,2681997,1247235,756.0
2015-11-09 10:00:00,2681997,1249745,482.0
2012-04-26 08:00:00,2681997,1249746,425.0
2015-10-03 03:00:00,2681997,1249746,182.0
2013-08-29 20:00:00,2681997,1249748,404.0
2012-03-31 13:00:00,2681997,1249749,545.0
2013-01-14 13:00:00,2681997,1249752,477.0
2013-01-30 18:00:00,2681997,1249752,631.0
2015-11-06 21:00:00,2681997,1249757,489.0
2016-02-02 07:00:00,2681998,1246936,1731.0
2012-05-14 17:00:00,2681998,1249743,671.0
2016-08-28 02:00:00,2681998,1249745,314.0
2017-11-05 02:00:00,2681998,1249745,276.0
2018-03-11 02:00:00,2681998,1249745,264.0
2018-06-08 17:00:00,2681999,1247230,1161.0
2020-06-09 17:00:00,2681999,1249657,317.0
2019-03-20 10:00:00,2681999,1249721,441.0
2015-02-27 14:00:00,2681999,1249754,526.0
2017-07-24 21:00:00,2682000,1246935,528.0
2017-03-09 17:00:00,2682000,1247221,1218.0
2019-07-22 11:00:00,2682000,1247222,757.0
2013-09-17 13:00:00,2682000,1249739,510.0
2017-10-01 01:00:00,2682000,1249741,386.0
2016-08-28 03:00:00,2682000,1249758,272.0
2014-03-01 22:00:00,2682000,1249766,466.0
2019-10-22 09:00:00,2682001,1247222,831.0
2014-07-20 02:00:00,2682001,1249735,319.0
2013-07-18 10:00:00,2682001,1249737,405.0
2017-08-07 15:00:00,2682001,1249737,453.0
2014-11-26 16:00:00,2682001,1249738,567.0
2014-09-17 07:00:00,2682001,1249740,340.0
2020-08-27 16:00:00,2682001,1249875,1437.0
2018-07-16 22:00:00,2682002,1247222,465.0
2016-09-04 12:00:00,2682002,1247229,750.0
2014-08-15 15:00:00,2682002,1249734,570.0
2019-01-18 10:00:00,2682002,1249736,431.0
2014-12-07 13:00:00,2682002,1249737,412.0
2015-09-07 17:00:00,2682002,1249737,540.0
2016-01-31 01:00:00,2682002,1249737,350.0
2018-09-25 10:00:00,2682002,1249738,448.0
2014-10-08 16:00:00,2682002,1249763,591.0
2014-02-16 17:00:00,2682003,1246949,1202.0
2016-11-19 01:00:00,2682003,1249737,403.0
2020-02-12 08:00:00,2682003,1249789,1560.0
2019-10-25 07:00:00,2682004,1246939,1471.0
2017-11-15 18:00:00,2682004,1246946,1052.0
2020-06-10 08:00:00,2682004,1247228,709.0
2020-11-22 19:00:00,2682004,1249731,254.0
2014-06-02 20:00:00,2682004,1249735,359.0
2019-05-03 13:00:00,2682005,1246949,1252.0
2019-12-17 13:00:00,2682005,1246972,1278.0
2017-11-06 09:00:00,2682005,1247150,832.0
2016-03-27 18:00:00,2682005,1247226,752.0
2013-12-04 22:00:00,2682005,1247228,447.0
2018-09-13 10:00:00,2682005,1247288,727.0
2016-06-21 17:00:00,2682005,1247292,676.0
2018-01-26 10:00:00,2682006,1246950,1169.0
2012-04-26 09:00:00,2682006,1246952,1182.0
2015-07-08 15:00:00,2682006,1246952,1089.0
2018-06-15 19:00:00,2682006,1247143,876.0
2015-09-27 12:00:00,2682006,1247210,796.0
2019-04-11 18:00:00,2682006,1247217,1123.0
2015-09-29 16:00:00,2682007,1246953,1042.0
2014-12-15 06:00:00,2682007,1246973,1608.0
2016-01-05 21:00:00,2682007,1249424,71.0
2018-02-23 08:00:00,2682008,1246969,1442.0
2013-12-11 13:00:00,2682008,1246972,1357.0
2016-10-17 12:00:00,2682008,1246975,976.0
2018-01-19 07:00:00,2682008,1249734,336.0
2016-02-21 11:00:00,2682008,1249797,913.0
2018-11-28 09:00:00,2682009,1246952,1299.0
2020-06-22 08:00:00,2682009,1246955,1347.0
2018-03-01 07:00:00,2682009,1249802,519.0
2016-09-30 17:00:00,2682010,1245307,63.0
2016-12-06 17:00:00,2682010,1245323,64.0
2016-01-21 08:00:00,2682010,1246955,1726.0
2018-08-30 18:00:00,2682010,1247219,703.0
2017-08-18 03:00:00,2682010,1249430,19.0
2015-07-09 13:00:00,2682010,1249732,471.0
2020-06-13 20:00:00,2682011,1246955,884.0
2016-03-23 14:00:00,2682011,1247274,745.0
2016-01-13 08:00:00,2682012,1245318,65.0
2019-06-22 09:00:00,2682012,1245322,51.0
2018-01-25 11:00:00,2682012,1246958,1323.0
2016-11-02 08:00:00,2682012,1246978,1660.0
2012-05-02 08:00:00,2682012,1247217,681.0
2014-09-17 16:00:00,2682013,1246955,1033.0
2017-08-12 13:00:00,2682013,1247205,807.0
2018-11-01 00:00:00,2682013,1247209,238.0
2016-11-10 15:00:00,2682013,1247217,667.0
2017-04-27 16:00:00,2682013,1247226,632.0
2012-05-28 19:00:00,2682014,1246955,1178.0
2016-11-20 17:00:00,2682014,1247205,701.0
2017-08-22 16:00:00,2682015,1247159,1144.0
2016-11-02 19:00:00,2682015,1247203,878.0
2018-11-06 09:00:00,2682015,1247203,766.0
2020-01-01 22:00:00,2682015,1247207,293.0
2018-03-05 07:00:00,2682015,1249418,483.0
2020-11-14 22:00:00,2682015,1249789,896.0
2018-09-13 14:00:00,2682015,1249798,1074.0
2019-07-28 18:00:00,2682017,1246980,876.0
2015-11-09 14:00:00,2682017,1247200,811.0
2016-10-02 12:00:00,2682017,1247201,790.0
2017-08-02 14:00:00,2682017,1247205,620.0
2014-11-05 14:00:00,2682018,1246973,1113.0
2014-06-08 07:00:00,2682018,1247204,239.0
2013-06-09 00:00:00,2682018,1247330,499.0
2012-10-09 19:00:00,2682018,1248032,138.0
2018-03-20 15:00:00,2682018,1249811,966.0
2019-12-04 08:00:00,2682018,1249813,1640.0
2017-12-08 22:00:00,2682018,1249824,162.0
2013-06-15 17:00:00,2682019,1246967,1023.0
2016-09-07 06:00:00,2682019,1246969,1451.0
2016-06-08 19:00:00,2682019,1247203,941.0
2016-01-15 13:00:00,2682019,1249801,9.0
2012-05-09 20:00:00,2682019,1249817,970.0
2012-11-23 14:00:00,2682019,1249818,754.0
2014-10-04 14:00:00,2682020,1246970,1305.0
2016-09-16 20:00:00,2682020,1249824,669.0
2018-12-13 07:00:00,2682021,1246974,1510.0
2013-03-18 20:00:00,2682021,1247197,599.0
2020-09-07 09:00:00,2682021,1249432,354.0
2019-01-07 06:00:00,2682021,1249811,1664.0
2012-07-18 14:00:00,2682021,1249824,1101.0
2012-09-06 19:00:00,2682022,1247330,693.0
2017-03-16 07:00:00,2682022,1249825,1800.0
2013-11-01 07:00:00,2682023,1246969,1657.0
2019-09-06 07:00:00,2682023,1247207,652.0
2019-05-26 16:00:00,2682023,1247213,784.0
2013-07-17 23:00:00,2682023,1248027,49.0
2013-05-08 20:00:00,2682023,1249828,1008.0
2017-08-02 14:00:00,2682024,1246978,999.0
2018-09-21 07:00:00,2682024,1246978,1458.0
2017-08-24 17:00:00,2682024,1246979,978.0
2019-06-16 10:00:00,2682024,1247192,589.0
2012-04-01 10:00:00,2682024,1247194,549.0
2013-09-03 23:00:00,2682024,1247194,399.0
2013-10-24 15:00:00,2682025,1246983,1016.0
2018-06-11 15:00:00,2682025,1247200,659.0
2020-03-02 19:00:00,2682025,1249806,1422.0
2017-05-13 20:00:00,2682025,1249826,1017.0
2017-07-03 07:00:00,2682026,1246981,1135.0
2013-06-16 18:00:00,2682026,1246982,847.0
2014-01-09 15:00:00,2682026,1247324,712.0
2017-10-19 07:00:00,2682027,1246981,1588.0
2012-04-04 10:00:00,2682027,1246983,1179.0
2020-10-16 23:00:00,2682027,1246987,370.0
2018-02-22 02:00:00,2682027,1247005,89.0
2016-08-08 07:00:00,2682028,1246983,1516.0
2020-07-21 15:00:00,2682028,1247006,1675.0
2017-07-09 17:00:00,2682028,1247190,856.0
2020-11-08 21:00:00,2682028,1249819,723.0
2018-11-16 07:00:00,2682029,1246989,1562.0
2020-02-03 08:00:00,2682029,1246990,1408.0
2020-03-18 23:00:00,2682029,1247188,141.0
2018-11-06 13:00:00,2682030,1249547,1545.0
2018-04-23 07:00:00,2682031,1246992,1563.0
2019-09-30 19:00:00,2682031,1247200,679.0
2017-08-24 14:00:00,2682031,1247203,712.0
2017-01-01 00:00:00,2682031,1247204,398.0
2017-02-21 14:00:00,2682032,1246983,1111.0
2015-12-07 07:00:00,2682032,1246992,1561.0
2018-08-07 12:00:00,2682032,1247305,649.0
2012-08-27 11:00:00,2682032,1249842,1197.0
2015-06-26 14:00:00,2682034,1246996,1165.0
2018-11-02 10:00:00,2682034,1246996,1355.0
2019-07-04 13:00:00,2682035,1247000,1097.0
2017-11-29 17:00:00,2682035,1247183,1183.0
2016-09-19 11:00:00,2682035,1247187,806.0
2017-08-13 00:00:00,2682035,1247201,496.0
2016-12-12 18:00:00,2682035,1247300,690.0
2019-03-05 11:00:00,2682035,1247306,711.0
2020-09-08 10:00:00,2682035,1249542,1259.0
2018-06-09 08:00:00,2682036,1247000,913.0
2020-11-09 07:00:00,2682036,1247023,1222.0
2016-02-03 13:00:00,2682036,1247203,757.0
2012-05-12 14:00:00,2682036,1247306,755.0
2018-03-17 22:00:00,2682036,1249859,973.0
2018-01-19 17:00:00,2682037,1247002,1040.0
2018-10-18 06:00:00,2682037,1247025,1055.0
2020-09-24 12:00:00,2682037,1247203,774.0
2016-12-05 14:00:00,2682037,1247305,759.0
2016-02-24 09:00:00,2682038,1246999,1326.0
2016-05-25 13:00:00,2682038,1247001,1247.0
2018-02-08 06:00:00,2682038,1249858,1652.0
2019-09-26 11:00:00,2682038,1249858,1352.0
2019-09-15 14:00:00,2682038,1249861,1133.0
2016-01-17 02:00:00,2682039,1245479,8.0
2020-12-02 07:00:00,2682039,1247004,1325.0
2016-09-01 16:00:00,2682039,1247025,2020.0
2019-10-28 17:00:00,2682039,1247025,2263.0
2018-06-11 17:00:00,2682040,1245485,57.0
2017-11-24 17:00:00,2682040,1247004,1115.0
2016-09-16 15:00:00,2682040,1247008,1099.0
2014-06-15 11:00:00,2682040,1247009,965.0
2019-07-03 18:00:00,2682040,1247200,659.0
2018-07-24 08:00:00,2682040,1247211,710.0
2020-10-14 17:00:00,2682040,1249865,1643.0
2018-08-31 15:00:00,2682041,1247171,1033.0
2015-12-23 21:00:00,2682041,1249527,667.0
2020-07-30 09:00:00,2682042,1247004,1136.0
2017-03-21 06:00:00,2682042,1247172,733.0
2016-06-30 11:00:00,2682042,1247195,730.0
2012-09-13 16:00:00,2682043,1245228,75.0
2013-10-30 11:00:00,2682043,1247008,1206.0
2020-05-18 13:00:00,2682043,1247009,1179.0
2016-03-31 15:00:00,2682043,1247171,991.0
2017-04-07 09:00:00,2682043,1247185,789.0
2015-06-25 13:00:00,2682044,1246998,1179.0
2018-04-18 12:00:00,2682044,1247169,864.0
2015-02-27 21:00:00,2682044,1247172,581.0
2019-11-17 21:00:00,2682044,1249844,937.0
2019-07-22 07:00:00,2682045,1245565,28.0
2018-06-20 11:00:00,2682045,1247183,561.0
2017-02-01 00:00:00,2682045,1247185,165.0
2016-04-26 11:00:00,2682045,1249901,1228.0
2014-11-10 08:00:00,2682046,1246995,1711.0
2018-11-19 18:00:00,2682046,1247003,1019.0
2016-01-29 12:00:00,2682046,1247010,1207.0
2017-09-23 16:00:00,2682046,1247023,1597.0
2012-04-30 20:00:00,2682046,1247299,540.0
2018-09-27 06:00:00,2682046,1249899,1651.0
2016-09-16 17:00:00,2682047,1246991,1022.0
2019-07-22 16:00:00,2682047,1249737,434.0
2016-11-10 11:00:00,2682048,1245243,37.0
2013-04-01 19:00:00,2682048,1245403,15.0
2014-05-10 19:00:00,2682048,1247164,722.0
2019-04-02 09:00:00,2682048,1247179,724.0
2012-12-02 17:00:00,2682048,1247215,682.0
2017-06-28 07:00:00,2682048,1249890,1717.0
2019-04-06 17:00:00,2682048,1249892,1267.0
2020-09-30 16:00:00,2682048,1249894,1516.0
2017-05-23 16:00:00,2682048,1249896,1593.0
2020-11-02 17:00:00,2682049,1247005,890.0
2013-03-05 13:00:00,2682049,1247015,1269.0
2019-08-30 11:00:00,2682049,1247176,668.0
2018-04-14 20:00:00,2682049,1247177,588.0
2015-10-05 09:00:00,2682049,1249887,1173.0
2016-08-16 20:00:00,2682049,1249893,844.0
2019-04-17 17:00:00,2682049,1249893,1545.0
2016-11-25 14:00:00,2682049,1249895,1459.0
2018-10-11 16:00:00,2682049,1249895,1621.0
2018-04-19 17:00:00,2682049,1249896,1640.0
2015-06-30 08:00:00,2682050,1247217,652.0
2016-09-21 19:00:00,2682050,1247301,703.0
2020-10-02 10:00:00,2682050,1247338,755.0
2018-03-12 22:00:00,2682050,1249886,774.0
2019-07-04 08:00:00,2682050,1249889,1610.0
2019-07-25 19:00:00,2682050,1249895,917.0
2017-05-22 15:00:00,2682051,1247161,976.0
2018-12-08 18:00:00,2682051,1247172,694.0
2012-04-21 23:00:00,2682052,1249875,1039.0
2016-02-18 12:00:00,2682052,1249890,1170.0
2015-04-10 12:00:00,2682053,1245233,53.0
2013-01-21 17:00:00,2682053,1249826,1989.0
2019-02-13 23:00:00,2682054,1247149,389.0
2018-05-02 17:00:00,2682054,1247303,671.0
2018-07-10 15:00:00,2682054,1249892,1292.0
2020-03-30 07:00:00,2682055,1245244,27.0
2016-05-25 17:00:00,2682055,1247158,1201.0
2019-04-30 07:00:00,2682055,1247169,726.0
2014-05-02 10:00:00,2682056,1247021,1356.0
2018-01-05 02:00:00,2682056,1247146,112.0
2019-04-15 09:00:00,2682056,1247172,706.0
2018-05-11 08:00:00,2682056,1247215,634.0
2019-11-10 19:00:00,2682056,1247308,614.0
2020-07-17 08:00:00,2682056,1249889,1228.0
2018-04-03 19:00:00,2682056,1249954,1119.0
2018-05-08 19:00:00,2682058,1247032,1638.0
2017-08-07 11:00:00,2682058,1249868,1438.0
2020-08-07 01:00:00,2682059,1247162,148.0
2017-07-21 12:00:00,2682059,1247167,751.0
2012-10-31 18:00:00,2682060,1245384,79.0
2019-08-11 01:00:00,2682060,1247283,391.0
2018-05-30 18:00:00,2682061,1245250,47.0
2015-02-25 19:00:00,2682061,1245291,20.0
2016-10-05 09:00:00,2682061,1245339,63.0
2015-07-29 18:00:00,2682061,1247040,2055.0
2015-10-14 17:00:00,2682061,1247041,2054.0
2017-02-06 15:00:00,2682061,1249889,1146.0
2019-06-18 07:00:00,2682062,1249894,1811.0
2020-03-16 14:00:00,2682063,1247041,1301.0
2015-08-20 16:00:00,2682063,1247167,649.0
2016-03-09 18:00:00,2682064,1247238,700.0
2016-05-31 11:00:00,2682065,1245241,87.0
2012-10-31 08:00:00,2682065,1245385,61.0
2020-10-31 14:00:00,2682065,1247038,1561.0
2020-05-29 11:00:00,2682067,1249828,1666.0
2017-04-10 15:00:00,2682067,1249829,1932.0
2016-07-16 12:00:00,2682068,1247144,958.0
2017-10-03 08:00:00,2682068,1247154,686.0
2016-09-01 20:00:00,2682068,1249523,1068.0
2019-06-28 01:00:00,2682068,1249735,98.0
2013-07-06 16:00:00,2682069,1247027,779.0
2016-06-23 11:00:00,2682069,1247031,1205.0
2016-05-03 02:00:00,2682070,1247048,95.0
2012-04-23 14:00:00,2682070,1247129,823.0
2014-07-18 07:00:00,2682070,1249616,367.0
2020-04-24 14:00:00,2682070,1249699,407.0
2017-08-28 12:00:00,2682070,1249889,1547.0
2018-07-23 18:00:00,2682070,1249902,1686.0
2019-02-10 20:00:00,2682070,1249903,1021.0
2017-09-12 14:00:00,2682070,1249907,1672.0
2020-08-31 10:00:00,2682071,1245245,67.0
2016-09-23 11:00:00,2682071,1247034,1255.0
2020-08-31 23:00:00,2682071,1247243,233.0
2019-10-09 11:00:00,2682071,1249899,1687.0
2019-01-28 09:00:00,2682071,1249903,1588.0
2020-01-15 11:00:00,2682071,1249905,1490.0
2019-04-30 06:00:00,2682072,1247046,1062.0
2017-11-18 16:00:00,2682072,1247126,1008.0
2018-08-28 20:00:00,2682072,1247154,645.0
2019-06-22 15:00:00,2682072,1249904,1753.0
2016-03-23 20:00:00,2682072,1249905,1365.0
2017-04-01 06:00:00,2682072,1249905,596.0
2017-11-05 14:00:00,2682072,1249905,1561.0
2015-10-19 11:00:00,2682072,1249906,1598.0
2015-12-08 14:00:00,2682072,1249906,1788.0
2016-06-28 12:00:00,2682072,1249906,1452.0
2018-09-25 15:00:00,2682072,1249908,1922.0
2015-10-14 15:00:00,2682073,1245243,40.0
2019-12-28 17:00:00,2682073,1247033,1008.0
2019-04-16 12:00:00,2682073,1247046,1504.0
2019-08-21 08:00:00,2682073,1247046,993.0
2016-05-18 16:00:00,2682073,1249906,2045.0
2016-07-13 14:00:00,2682073,1249906,1639.0
2016-01-10 20:00:00,2682073,1249907,1604.0
2016-09-19 14:00:00,2682073,1249910,1634.0
2019-11-25 10:00:00,2682074,1247037,1177.0
2016-12-19 07:00:00,2682074,1247047,1386.0
2017-02-01 08:00:00,2682074,1247047,1485.0
2015-03-28 19:00:00,2682074,1247050,1164.0
2019-04-25 17:00:00,2682074,1247151,641.0
2019-05-04 12:00:00,2682074,1249524,1178.0
2016-03-31 11:00:00,2682074,1249910,1288.0
2019-06-13 08:00:00,2682075,1247037,1401.0
2016-10-07 08:00:00,2682075,1249897,1599.0
2019-11-08 13:00:00,2682075,1249906,1665.0
2017-04-18 09:00:00,2682075,1249928,1165.0
2019-09-07 18:00:00,2682075,1250073,1358.0
2019-11-12 18:00:00,2682076,1247019,1086.0
2012-04-30 14:00:00,2682076,1247034,1134.0
2013-02-02 14:00:00,2682076,1247040,1253.0
2015-08-10 17:00:00,2682076,1247053,2302.0
2017-01-28 20:00:00,2682076,1247321,559.0
2016-11-25 08:00:00,2682076,1249811,1763.0
2017-01-25 07:00:00,2682076,1249897,1834.0
2019-03-15 19:00:00,2682076,1249897,1659.0
2019-12-12 07:00:00,2682076,1249913,1979.0
2013-03-14 10:00:00,2682077,1245216,86.0
2017-11-29 08:00:00,2682077,1247050,1219.0
2018-01-14 14:00:00,2682077,1249898,1414.0
2017-07-05 11:00:00,2682077,1249901,1604.0
2013-02-19 10:00:00,2682078,1247038,1210.0
2015-11-12 09:00:00,2682078,1247039,1432.0
2016-07-02 08:00:00,2682078,1247042,781.0
2020-07-04 20:00:00,2682078,1247141,665.0
2020-09-25 01:00:00,2682078,1247330,130.0
2013-06-28 06:00:00,2682079,1247037,1363.0
2013-06-07 07:00:00,2682079,1247040,1351.0
2018-06-29 10:00:00,2682079,1247129,689.0
2019-03-28 05:00:00,2682080,1247041,798.0
2015-08-31 07:00:00,2682081,1245217,19.0
2013-12-08 17:00:00,2682081,1245275,48.0
2018-10-05 12:00:00,2682081,1247038,1225.0
2019-01-24 09:00:00,2682081,1247042,1319.0
2016-12-25 17:00:00,2682081,1247138,210.0
2013-06-07 23:00:00,2682081,1249963,710.0
2014-11-07 15:00:00,2682082,1247043,1064.0
2018-10-05 07:00:00,2682082,1247045,1602.0
2013-09-04 21:00:00,2682083,1247126,684.0
2015-09-15 08:00:00,2682083,1247322,811.0
2020-01-11 08:00:00,2682084,1247033,1035.0
2016-10-14 09:00:00,2682084,1247043,1398.0
2016-09-13 11:00:00,2682084,1247045,1276.0
2018-04-12 18:00:00,2682084,1247133,663.0
2018-07-13 11:00:00,2682084,1249961,1301.0
2020-01-13 09:00:00,2682085,1247041,1306.0
2016-08-16 16:00:00,2682085,1247044,946.0
2015-09-17 17:00:00,2682085,1247117,1026.0
2020-01-13 16:00:00,2682085,1247323,701.0
2015-11-20 13:00:00,2682086,1245277,68.0
2020-02-27 08:00:00,2682086,1245283,49.0
2018-11-08 15:00:00,2682086,1247046,1025.0
2013-11-11 07:00:00,2682086,1247259,743.0
2016-07-04 00:00:00,2682086,1249809,414.0
2019-10-08 07:00:00,2682086,1249888,1915.0
2013-02-17 03:00:00,2682087,1245235,5.0
2020-02-01 12:00:00,2682087,1247044,1223.0
2019-12-21 00:00:00,2682087,1247058,455.0
2015-11-05 14:00:00,2682087,1247117,928.0
2018-10-14 20:00:00,2682088,1247046,1145.0
2019-09-10 15:00:00,2682088,1249960,1306.0
2019-09-05 15:00:00,2682089,1247048,1040.0
2016-12-20 07:00:00,2682089,1247050,1590.0
2017-07-12 14:00:00,2682089,1247050,1140.0
2013-01-15 17:00:00,2682090,1245222,71.0
2017-11-12 15:00:00,2682090,1247043,1049.0
2015-12-01 19:00:00,2682090,1247113,954.0
2017-12-12 16:00:00,2682090,1247114,1147.0
2020-10-01 11:00:00,2682090,1247326,761.0
2016-01-11 17:00:00,2682091,1247113,1257.0
2020-10-30 16:00:00,2682091,1249603,473.0
2012-01-09 14:00:00,2682091,1249950,1527.0
2019-02-14 06:00:00,2682091,1250066,1638.0
2019-06-24 17:00:00,2682092,1245269,55.0
2015-07-01 11:00:00,2682092,1247065,1550.0
2019-05-08 09:00:00,2682092,1247068,1226.0
2018-04-01 16:00:00,2682092,1247111,704.0
2015-12-22 12:00:00,2682092,1247113,836.0
2018-09-26 06:00:00,2682093,1247052,1405.0
2018-08-17 13:00:00,2682093,1247106,508.0
2018-11-09 12:00:00,2682093,1247110,883.0
2017-02-16 12:00:00,2682093,1247111,843.0
